;user;task;system;success;issues_functional;issues_content;issues_comprehensibity;issues_presentation;task_minutes;task_seconds;issuesComment_functional;issuesComment_content;issuesComment_comprehensibility;issuesComment_presentation;easyToGetStarted;easyToDoTheTask;satisfactionPerTask;timePerTask;familiarWithTopic;whyRelevant;issues;feedbackB1[SQ001];feedbackB1[SQ002];feedbackB1[SQ003];feedbackB1[SQ004];feedbackB1[SQ005];feedbackB1[SQ006];feedbackB1[SQ007];feedbackB1[SQ008];feedbackB1[SQ009];feedbackB1[SQ010];feedbackB2[SQ001];feedbackB2[SQ002];feedbackB2[SQ003];feedbackB2[SQ004];feedbackB2[SQ005];feedbackB2[SQ006];feedbackB2[SQ007];feedbackB2[SQ008];feedbackB2[SQ009];feedbackB2[SQ010];searchExperience[SQ001];searchExperience[SQ002];searchExperience[SQ003];like;dislike;education[SQ001];education[SQ002];education[SQ003];education[SQ004];education[SQ005];education[SQ006];education[SQ007];education[SQ008];researchBackground[SQ001];researchBackground[SQ002];researchBackground[SQ003];researchBackground[SQ004];researchBackground[SQ005];searchUsage;exit_easyToLearn;exit_easyToUse;bestOverall;total_issues;SUS_Biodiv1;SUS_Biodiv2;task_full_time
118;15;7;2;1;;;;;3;15;;;;;4;4;3;4;1;Bei den benannten Stichworten (Motte, Eiche) hatte ich auf Datensätze gehofft, die einen ökologischen Zusammenhang zwischen beiden aufzeigen könnten. Hier habe ich unter drei gelisteten Datensätzen (bei der einfachen Suche von: Lepidoptera  AND oaks ) nur einen gefunden;null;5;2;4;3;3;2;3;3;3;3;2;5;3;3;4;4;3;3;3;3;5;2;5;"Biodiv 1: the pre-sorting of the four different categories
Biodiv 1: the suggestion of keywords in each category
Biodiv 2: I find it difficult to say anything positive at all";"Biodiv 1:  different spelling of the same entitity, e.g. Ocean and ocean
Biodiv 2: seaarch routine much too coarse (grob), it is difficult to narrow in the search results";No;No;No;No;No;No;Yes;No;No;No;Yes;Yes;No;2;Biodiv 1;Biodiv1;Biodiv 1;0.0;57.5;42.5;195
119;15;8;2;2;;;;;3;40;;;;;4;3;1;2;3;Auch hier wurden mir wieder die vorhandenen parameter angezeigt;Ich habe versucht nach Datensätzen zu suchen, die sowohl geocordinaten wie physicochemische Umweltvariablen sowie Informationen zu Organismen (egal weche) enthalten, habe aber keine gefunden. Hier musste ich also getrennt suchen.;5;2;4;3;3;2;3;3;3;3;2;5;3;3;4;4;3;3;3;3;5;2;5;"Biodiv 1: the pre-sorting of the four different categories
Biodiv 1: the suggestion of keywords in each category
Biodiv 2: I find it difficult to say anything positive at all";"Biodiv 1:  different spelling of the same entitity, e.g. Ocean and ocean
Biodiv 2: seaarch routine much too coarse (grob), it is difficult to narrow in the search results";No;No;No;No;No;No;Yes;No;No;No;Yes;Yes;No;2;Biodiv 1;Biodiv1;Biodiv 1;0.0;57.5;42.5;220
120;16;1;1;2;;;;1;4;0;;;;1.0;5;3;3;5;2;They contain the information I searched for;Key-words were not highlighted;5;3;3;3;1;5;1;4;3;1;5;1;3;3;4;4;1;4;5;1;5;5;3;Biodiv 2 is very easy to search. Biodiv1 returned more information.;"Biodiv2 did not find datasets when I used some important search terms.
Both systems failed in marking some key-words";No;No;No;No;Yes;No;No;No;No;No;Yes;No;No;1 - 2 times in week;Biodiv 2;Biodiv1;Biodiv 1;1.0;77.5;77.5;240
121;16;2;1;1;;;;1;5;0;;;;1.0;4;3;3;3;3;they contain the information I searched;key-words searched were not in bold;5;3;3;3;1;5;1;4;3;1;5;1;3;3;4;4;1;4;5;1;5;5;3;Biodiv 2 is very easy to search. Biodiv1 returned more information.;"Biodiv2 did not find datasets when I used some important search terms.
Both systems failed in marking some key-words";No;No;No;No;Yes;No;No;No;No;No;Yes;No;No;1 - 2 times in week;Biodiv 2;Biodiv1;Biodiv 1;1.0;77.5;77.5;300
122;16;3;2;2;;;;;1;45;;1.0;;;2;3;5;5;5;they contain the searched information;some searched terms were not found: poacea, poales;5;3;3;3;1;5;1;4;3;1;5;1;3;3;4;4;1;4;5;1;5;5;3;Biodiv 2 is very easy to search. Biodiv1 returned more information.;"Biodiv2 did not find datasets when I used some important search terms.
Both systems failed in marking some key-words";No;No;No;No;Yes;No;No;No;No;No;Yes;No;No;1 - 2 times in week;Biodiv 2;Biodiv1;Biodiv 1;0.0;77.5;77.5;105
123;16;4;2;2;;;;;2;25;;;;;5;5;4;5;1;they contain the searched information;null;5;3;3;3;1;5;1;4;3;1;5;1;3;3;4;4;1;4;5;1;5;5;3;Biodiv 2 is very easy to search. Biodiv1 returned more information.;"Biodiv2 did not find datasets when I used some important search terms.
Both systems failed in marking some key-words";No;No;No;No;Yes;No;No;No;No;No;Yes;No;No;1 - 2 times in week;Biodiv 2;Biodiv1;Biodiv 1;0.0;77.5;77.5;145
124;16;5;1;2;;;;;1;15;;;;;5;5;4;5;3;they contain the searched information;null;5;3;3;3;1;5;1;4;3;1;5;1;3;3;4;4;1;4;5;1;5;5;3;Biodiv 2 is very easy to search. Biodiv1 returned more information.;"Biodiv2 did not find datasets when I used some important search terms.
Both systems failed in marking some key-words";No;No;No;No;Yes;No;No;No;No;No;Yes;No;No;1 - 2 times in week;Biodiv 2;Biodiv1;Biodiv 1;0.0;77.5;77.5;75
125;16;6;2;2;;;;;0;35;;;;;5;5;5;5;2;they contain the searched information;null;5;3;3;3;1;5;1;4;3;1;5;1;3;3;4;4;1;4;5;1;5;5;3;Biodiv 2 is very easy to search. Biodiv1 returned more information.;"Biodiv2 did not find datasets when I used some important search terms.
Both systems failed in marking some key-words";No;No;No;No;Yes;No;No;No;No;No;Yes;No;No;1 - 2 times in week;Biodiv 2;Biodiv1;Biodiv 1;0.0;77.5;77.5;35
126;16;7;2;0;;1;;;4;0;;;;;5;1;1;3;3;No relevant dataset found;null;5;3;3;3;1;5;1;4;3;1;5;1;3;3;4;4;1;4;5;1;5;5;3;Biodiv 2 is very easy to search. Biodiv1 returned more information.;"Biodiv2 did not find datasets when I used some important search terms.
Both systems failed in marking some key-words";No;No;No;No;Yes;No;No;No;No;No;Yes;No;No;1 - 2 times in week;Biodiv 2;Biodiv1;Biodiv 1;1.0;77.5;77.5;240
127;16;8;1;2;;;;;2;30;;;;;5;4;4;5;3;they contain information about surface water;null;5;3;3;3;1;5;1;4;3;1;5;1;3;3;4;4;1;4;5;1;5;5;3;Biodiv 2 is very easy to search. Biodiv1 returned more information.;"Biodiv2 did not find datasets when I used some important search terms.
Both systems failed in marking some key-words";No;No;No;No;Yes;No;No;No;No;No;Yes;No;No;1 - 2 times in week;Biodiv 2;Biodiv1;Biodiv 1;0.0;77.5;77.5;150
128;17;1;1;2;;;;;5;0;;;;;4;4;4;4;4;explicitly say that have information of benthic foraminifers;null;4;3;4;2;1;4;2;3;3;2;5;1;5;2;1;5;3;4;3;3;4;3;3;"Biodiv 1 is more flexible, I can put all the words that I have in mind. It is not necesary that my keyworks fit preestablish categories

Biodiv 2 is vey useful when we have serch with eywords that asily fits the proposed catergories";Biodiv2, is less flexible. Especially for key words that dont fit easily twith the categories.;No;No;No;No;Yes;No;No;No;No;No;No;Yes;No;5;Biodiv 1;Biodiv 2;Biodiv 1;0.0;70.0;80.0;300
129;17;2;1;0;;;;;5;0;;;;;3;3;2;3;2;I just found one datasetwith oxygn concetration in cea water but it wasnt for theglobal ocean;null;4;3;4;2;1;4;2;3;3;2;5;1;5;2;1;5;3;4;3;3;4;3;3;"Biodiv 1 is more flexible, I can put all the words that I have in mind. It is not necesary that my keyworks fit preestablish categories

Biodiv 2 is vey useful when we have serch with eywords that asily fits the proposed catergories";Biodiv2, is less flexible. Especially for key words that dont fit easily twith the categories.;No;No;No;No;Yes;No;No;No;No;No;No;Yes;No;5;Biodiv 1;Biodiv 2;Biodiv 1;0.0;70.0;80.0;300
130;17;3;1;0;;;;;5;0;;1.0;;;3;3;2;3;2;I did find any dataset with information about Poales in their title o description;I did indentify any taxon asociated to poales, I,m not an xpert in plant taxonomy;4;3;4;2;1;4;2;3;3;2;5;1;5;2;1;5;3;4;3;3;4;3;3;"Biodiv 1 is more flexible, I can put all the words that I have in mind. It is not necesary that my keyworks fit preestablish categories

Biodiv 2 is vey useful when we have serch with eywords that asily fits the proposed catergories";Biodiv2, is less flexible. Especially for key words that dont fit easily twith the categories.;No;No;No;No;Yes;No;No;No;No;No;No;Yes;No;5;Biodiv 1;Biodiv 2;Biodiv 1;0.0;70.0;80.0;300
131;17;4;2;1;;;;;5;0;;;;;3;4;4;3;1;Dataset was relevant because the title meatched partially with some key words of the task;null;4;3;4;2;1;4;2;3;3;2;5;1;5;2;1;5;3;4;3;3;4;3;3;"Biodiv 1 is more flexible, I can put all the words that I have in mind. It is not necesary that my keyworks fit preestablish categories

Biodiv 2 is vey useful when we have serch with eywords that asily fits the proposed catergories";Biodiv2, is less flexible. Especially for key words that dont fit easily twith the categories.;No;No;No;No;Yes;No;No;No;No;No;No;Yes;No;5;Biodiv 1;Biodiv 2;Biodiv 1;0.0;70.0;80.0;300
132;17;5;2;2;;;;;5;0;;;;;5;5;4;4;5;I think the three datasets I selected ae relevant because they contain information about corals and/or ocean acidication.;A positive aspect of the search tool is the biological entity that allows to indtify in there is any clade associatd to the title or description of the dataset. For example, It allowed me to check if there were any taxon of corals in the tittle or the description.;4;3;4;2;1;4;2;3;3;2;5;1;5;2;1;5;3;4;3;3;4;3;3;"Biodiv 1 is more flexible, I can put all the words that I have in mind. It is not necesary that my keyworks fit preestablish categories

Biodiv 2 is vey useful when we have serch with eywords that asily fits the proposed catergories";Biodiv2, is less flexible. Especially for key words that dont fit easily twith the categories.;No;No;No;No;Yes;No;No;No;No;No;No;Yes;No;5;Biodiv 1;Biodiv 2;Biodiv 1;0.0;70.0;80.0;300
133;17;6;1;1;;;;;5;0;;;;;3;3;3;3;2;the description of the database expicitly shows that the dataset has info about baterias in groundwaters ;null;4;3;4;2;1;4;2;3;3;2;5;1;5;2;1;5;3;4;3;3;4;3;3;"Biodiv 1 is more flexible, I can put all the words that I have in mind. It is not necesary that my keyworks fit preestablish categories

Biodiv 2 is vey useful when we have serch with eywords that asily fits the proposed catergories";Biodiv2, is less flexible. Especially for key words that dont fit easily twith the categories.;No;No;No;No;Yes;No;No;No;No;No;No;Yes;No;5;Biodiv 1;Biodiv 2;Biodiv 1;0.0;70.0;80.0;300
134;17;7;2;0;;;;;5;0;;;;;4;5;2;3;4;I did find any dataset with keywords ofany lepidoptera AND Quercus species. I only found datasets with info about some species of lepidoptera;null;4;3;4;2;1;4;2;3;3;2;5;1;5;2;1;5;3;4;3;3;4;3;3;"Biodiv 1 is more flexible, I can put all the words that I have in mind. It is not necesary that my keyworks fit preestablish categories

Biodiv 2 is vey useful when we have serch with eywords that asily fits the proposed catergories";Biodiv2, is less flexible. Especially for key words that dont fit easily twith the categories.;No;No;No;No;Yes;No;No;No;No;No;No;Yes;No;5;Biodiv 1;Biodiv 2;Biodiv 1;0.0;70.0;80.0;300
135;17;8;2;2;;;;;3;30;;;;;4;4;5;4;3;because they explicitly stated in the title and/or the decription these datasets have info about samplings in surface waters;null;4;3;4;2;1;4;2;3;3;2;5;1;5;2;1;5;3;4;3;3;4;3;3;"Biodiv 1 is more flexible, I can put all the words that I have in mind. It is not necesary that my keyworks fit preestablish categories

Biodiv 2 is vey useful when we have serch with eywords that asily fits the proposed catergories";Biodiv2, is less flexible. Especially for key words that dont fit easily twith the categories.;No;No;No;No;Yes;No;No;No;No;No;No;Yes;No;5;Biodiv 1;Biodiv 2;Biodiv 1;0.0;70.0;80.0;210
136;18;1;2;1;;;1;;1;50;;;;;4;4;2;4;2;it gav me information about the organisms on the ocean floor;null;3;4;5;2;2;4;2;3;4;2;5;1;4;2;2;4;2;3;2;4;5;4;4;"the categories in biodiv1 help ""focusing"" the search.
biodiv2 seems to be doing a lot of work for me, because it ""guesses"" what I want, so it's more intuitive to use. The semantic functionality, however, helps me to see whther it has guessed correctly.";"biodiv1 seem to obstruct finding results bcause I am not sure I specified the correct criteria/categories for a given task
in biodiv2 am not sure whether it guesses correctly";No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;Yes;1 - 2 times in week;Biodiv 2;Biodiv 2;Biodiv 2;1.0;67.5;67.5;110
137;18;2;2;1;;;;;2;15;;;;;4;4;2;4;4;I am not sure whether the data are relevant, because I was not presented with information about the variabilityin the titles/abstracts/meta-data;null;3;4;5;2;2;4;2;3;4;2;5;1;4;2;2;4;2;3;2;4;5;4;4;"the categories in biodiv1 help ""focusing"" the search.
biodiv2 seems to be doing a lot of work for me, because it ""guesses"" what I want, so it's more intuitive to use. The semantic functionality, however, helps me to see whther it has guessed correctly.";"biodiv1 seem to obstruct finding results bcause I am not sure I specified the correct criteria/categories for a given task
in biodiv2 am not sure whether it guesses correctly";No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;Yes;1 - 2 times in week;Biodiv 2;Biodiv 2;Biodiv 2;0.0;67.5;67.5;135
138;18;3;2;2;1;;;;3;45;;;;;4;4;4;5;5;the information were on grasses that are at the same time invasive;null;3;4;5;2;2;4;2;3;4;2;5;1;4;2;2;4;2;3;2;4;5;4;4;"the categories in biodiv1 help ""focusing"" the search.
biodiv2 seems to be doing a lot of work for me, because it ""guesses"" what I want, so it's more intuitive to use. The semantic functionality, however, helps me to see whther it has guessed correctly.";"biodiv1 seem to obstruct finding results bcause I am not sure I specified the correct criteria/categories for a given task
in biodiv2 am not sure whether it guesses correctly";No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;Yes;1 - 2 times in week;Biodiv 2;Biodiv 2;Biodiv 2;1.0;67.5;67.5;225
139;18;4;1;1;;;1;;4;50;;;;;3;2;3;2;1;"bcaus thy containen information on the search terms ""cold seep"", but also gave me information about reduction or oxidation rates (from the latter of which I would also expect information about reduction)";null;3;4;5;2;2;4;2;3;4;2;5;1;4;2;2;4;2;3;2;4;5;4;4;"the categories in biodiv1 help ""focusing"" the search.
biodiv2 seems to be doing a lot of work for me, because it ""guesses"" what I want, so it's more intuitive to use. The semantic functionality, however, helps me to see whther it has guessed correctly.";"biodiv1 seem to obstruct finding results bcause I am not sure I specified the correct criteria/categories for a given task
in biodiv2 am not sure whether it guesses correctly";No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;Yes;1 - 2 times in week;Biodiv 2;Biodiv 2;Biodiv 2;1.0;67.5;67.5;290
140;18;5;1;2;1;;;;2;44;;;;;5;5;4;4;3;information on how acidification influences coral lavae and something on a microcosm experiment, so they answer the question of what is available;null;3;4;5;2;2;4;2;3;4;2;5;1;4;2;2;4;2;3;2;4;5;4;4;"the categories in biodiv1 help ""focusing"" the search.
biodiv2 seems to be doing a lot of work for me, because it ""guesses"" what I want, so it's more intuitive to use. The semantic functionality, however, helps me to see whther it has guessed correctly.";"biodiv1 seem to obstruct finding results bcause I am not sure I specified the correct criteria/categories for a given task
in biodiv2 am not sure whether it guesses correctly";No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;Yes;1 - 2 times in week;Biodiv 2;Biodiv 2;Biodiv 2;1.0;67.5;67.5;164
141;18;6;2;2;;;;;1;40;;1.0;;;4;5;4;4;3;it had exactly my search terms in the keywords/meta-data;"it was missing ""bacteria"" in the ontology";3;4;5;2;2;4;2;3;4;2;5;1;4;2;2;4;2;3;2;4;5;4;4;"the categories in biodiv1 help ""focusing"" the search.
biodiv2 seems to be doing a lot of work for me, because it ""guesses"" what I want, so it's more intuitive to use. The semantic functionality, however, helps me to see whther it has guessed correctly.";"biodiv1 seem to obstruct finding results bcause I am not sure I specified the correct criteria/categories for a given task
in biodiv2 am not sure whether it guesses correctly";No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;Yes;1 - 2 times in week;Biodiv 2;Biodiv 2;Biodiv 2;0.0;67.5;67.5;100
142;18;7;1;1;;;1;2;4;35;;;;;4;3;2;3;4;"was dificult to get information on butterflies in combination with oaks, because the butterflies were not recognised as species. but also the first couple of results did not give any information (in the title, but also using the ""biological ntity"" functionality)";null;3;4;5;2;2;4;2;3;4;2;5;1;4;2;2;4;2;3;2;4;5;4;4;"the categories in biodiv1 help ""focusing"" the search.
biodiv2 seems to be doing a lot of work for me, because it ""guesses"" what I want, so it's more intuitive to use. The semantic functionality, however, helps me to see whther it has guessed correctly.";"biodiv1 seem to obstruct finding results bcause I am not sure I specified the correct criteria/categories for a given task
in biodiv2 am not sure whether it guesses correctly";No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;Yes;1 - 2 times in week;Biodiv 2;Biodiv 2;Biodiv 2;3.0;67.5;67.5;275
143;18;8;1;1;;;;1;3;0;;;;;5;4;3;4;4;"simple search terms that are easyto read and ""perceive"". many results do contain irrelevant information, bcause ""water"" is a frequntly used word";null;3;4;5;2;2;4;2;3;4;2;5;1;4;2;2;4;2;3;2;4;5;4;4;"the categories in biodiv1 help ""focusing"" the search.
biodiv2 seems to be doing a lot of work for me, because it ""guesses"" what I want, so it's more intuitive to use. The semantic functionality, however, helps me to see whther it has guessed correctly.";"biodiv1 seem to obstruct finding results bcause I am not sure I specified the correct criteria/categories for a given task
in biodiv2 am not sure whether it guesses correctly";No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;Yes;1 - 2 times in week;Biodiv 2;Biodiv 2;Biodiv 2;1.0;67.5;67.5;180
144;19;1;1;2;;;;;2;30;;;;;3;4;4;4;1;Die Schlagworte Foraminifera und benthic waren enthalten;null;4;2;4;3;3;4;3;4;4;2;4;2;4;2;2;4;2;4;3;3;4;2;3;Die Unterteilung der Suche in Biodiv 1 hat mir gut gefallen, dadurch wurden nicht so lange Such-Wortgruppen gebildet wie bei Biodiv 2;das bei beiden Systemen teilweise meine Suchbegriffe in den Ergebnissen und Datensatzbeschreibungen nicht hervorgehoben wurden ;No;No;No;No;Yes;No;Yes;Yes;No;No;No;No;No;2;Biodiv 2;no difference;Biodiv 1;0.0;67.5;70.0;150
145;19;2;2;1;;;;;5;0;;1.0;;;2;2;2;1;1;In der Beschreibung ds Datensatzes wurde oxygen erwähnt.;"Ich habe mit meiner Suchanfrage ""oxygen AND sea water"" wenig passende Datensätze gefunden, ich hätte gedacht dass sind Begriff di genau so auftauchen in der Bescheibung";4;2;4;3;3;4;3;4;4;2;4;2;4;2;2;4;2;4;3;3;4;2;3;Die Unterteilung der Suche in Biodiv 1 hat mir gut gefallen, dadurch wurden nicht so lange Such-Wortgruppen gebildet wie bei Biodiv 2;das bei beiden Systemen teilweise meine Suchbegriffe in den Ergebnissen und Datensatzbeschreibungen nicht hervorgehoben wurden ;No;No;No;No;Yes;No;Yes;Yes;No;No;No;No;No;2;Biodiv 2;no difference;Biodiv 1;0.0;67.5;70.0;300
146;19;3;2;2;;;;;5;0;;;;;2;2;2;1;1;in dr Beschreibung der Datensätze waren die Wörter invasive und grassess teilweise erwähnt oder sie hatten es im Titel stehen;null;4;2;4;3;3;4;3;4;4;2;4;2;4;2;2;4;2;4;3;3;4;2;3;Die Unterteilung der Suche in Biodiv 1 hat mir gut gefallen, dadurch wurden nicht so lange Such-Wortgruppen gebildet wie bei Biodiv 2;das bei beiden Systemen teilweise meine Suchbegriffe in den Ergebnissen und Datensatzbeschreibungen nicht hervorgehoben wurden ;No;No;No;No;Yes;No;Yes;Yes;No;No;No;No;No;2;Biodiv 2;no difference;Biodiv 1;0.0;67.5;70.0;300
147;19;4;2;2;1;1;1;;4;45;;1.0;;;2;2;3;2;1;die Datensätze hatten im Titel die Wörter sulfate reduction rates of cold seeps, ;es hanlt sich bei den 3 Datensätzen wahrscheinlich um ein und das gleiche Projekt nur unterschiedliche Messungen;4;2;4;3;3;4;3;4;4;2;4;2;4;2;2;4;2;4;3;3;4;2;3;Die Unterteilung der Suche in Biodiv 1 hat mir gut gefallen, dadurch wurden nicht so lange Such-Wortgruppen gebildet wie bei Biodiv 2;das bei beiden Systemen teilweise meine Suchbegriffe in den Ergebnissen und Datensatzbeschreibungen nicht hervorgehoben wurden ;No;No;No;No;Yes;No;Yes;Yes;No;No;No;No;No;2;Biodiv 2;no difference;Biodiv 1;3.0;67.5;70.0;285
148;19;5;1;2;;;;;4;22;;;;;3;3;4;4;1;In der Beschreibung waren die wörter acidification und coral enthalten;null;4;2;4;3;3;4;3;4;4;2;4;2;4;2;2;4;2;4;3;3;4;2;3;Die Unterteilung der Suche in Biodiv 1 hat mir gut gefallen, dadurch wurden nicht so lange Such-Wortgruppen gebildet wie bei Biodiv 2;das bei beiden Systemen teilweise meine Suchbegriffe in den Ergebnissen und Datensatzbeschreibungen nicht hervorgehoben wurden ;No;No;No;No;Yes;No;Yes;Yes;No;No;No;No;No;2;Biodiv 2;no difference;Biodiv 1;0.0;67.5;70.0;262
149;19;6;1;2;;;;2;5;0;;;;;4;5;5;5;5;In der Beschreibung bzw. im Titel wurde groundwater erwähnt sowie Bakterienbezeichnungen ( vers. Bakterien Species.);null;4;2;4;3;3;4;3;4;4;2;4;2;4;2;2;4;2;4;3;3;4;2;3;Die Unterteilung der Suche in Biodiv 1 hat mir gut gefallen, dadurch wurden nicht so lange Such-Wortgruppen gebildet wie bei Biodiv 2;das bei beiden Systemen teilweise meine Suchbegriffe in den Ergebnissen und Datensatzbeschreibungen nicht hervorgehoben wurden ;No;No;No;No;Yes;No;Yes;Yes;No;No;No;No;No;2;Biodiv 2;no difference;Biodiv 1;2.0;67.5;70.0;300
150;19;7;1;0;;1;;1;5;0;;;;;2;2;1;1;1;Es wurden keine relevanten Datensätze gefunden. Die Suche nach Lepidoptra und Quercus er gab nur 8 Ergebnisse und darin war keiner der Suchbegriffe hervorgehoben. ;null;4;2;4;3;3;4;3;4;4;2;4;2;4;2;2;4;2;4;3;3;4;2;3;Die Unterteilung der Suche in Biodiv 1 hat mir gut gefallen, dadurch wurden nicht so lange Such-Wortgruppen gebildet wie bei Biodiv 2;das bei beiden Systemen teilweise meine Suchbegriffe in den Ergebnissen und Datensatzbeschreibungen nicht hervorgehoben wurden ;No;No;No;No;Yes;No;Yes;Yes;No;No;No;No;No;2;Biodiv 2;no difference;Biodiv 1;2.0;67.5;70.0;300
151;19;8;2;2;;;;;3;20;;;;;4;4;4;5;1;im Beshreibungstext waren die Wörter Surface Samples enthalten und schwarz (fett) hervorghoben ;null;4;2;4;3;3;4;3;4;4;2;4;2;4;2;2;4;2;4;3;3;4;2;3;Die Unterteilung der Suche in Biodiv 1 hat mir gut gefallen, dadurch wurden nicht so lange Such-Wortgruppen gebildet wie bei Biodiv 2;das bei beiden Systemen teilweise meine Suchbegriffe in den Ergebnissen und Datensatzbeschreibungen nicht hervorgehoben wurden ;No;No;No;No;Yes;No;Yes;Yes;No;No;No;No;No;2;Biodiv 2;no difference;Biodiv 1;0.0;67.5;70.0;200
152;20;1;2;2;;;;1;2;24;;;;;5;4;3;1;1;foraminifera appeared as keyword, the term benthic was in part inferred from the context (e.g. gulf, plateau);null;5;3;2;3;3;5;3;3;3;3;5;1;3;3;3;5;3;3;3;5;5;5;3;"biodiv1: I personally prefer being asked to think about categories and thus make a more structured query
biodiv2: easier, as it goes straight forward without thinking about categories";no definite opinion, would need more time for thorough testing;No;No;No;No;No;No;Yes;No;No;Yes;Yes;Yes;No;1 - 2 times in week;Biodiv 1;Biodiv 2;Biodiv 1;1.0;57.5;60.0;144
153;20;2;1;2;;1;;1;3;15;;;;;4;4;3;1;1;keywords and thematic relation (e.g. complete title) are giving the requested information;null;5;3;2;3;3;5;3;3;3;3;5;1;3;3;3;5;3;3;3;5;5;5;3;"biodiv1: I personally prefer being asked to think about categories and thus make a more structured query
biodiv2: easier, as it goes straight forward without thinking about categories";no definite opinion, would need more time for thorough testing;No;No;No;No;No;No;Yes;No;No;Yes;Yes;Yes;No;1 - 2 times in week;Biodiv 1;Biodiv 2;Biodiv 1;2.0;57.5;60.0;195
154;20;3;1;2;1;1;;;2;40;;;;;5;3;4;2;3;"keywords in description; individual interests / background";null;5;3;2;3;3;5;3;3;3;3;5;1;3;3;3;5;3;3;3;5;5;5;3;"biodiv1: I personally prefer being asked to think about categories and thus make a more structured query
biodiv2: easier, as it goes straight forward without thinking about categories";no definite opinion, would need more time for thorough testing;No;No;No;No;No;No;Yes;No;No;Yes;Yes;Yes;No;1 - 2 times in week;Biodiv 1;Biodiv 2;Biodiv 1;2.0;57.5;60.0;160
155;20;4;1;2;;1;;;3;30;;;;;5;2;3;1;1;keywords occured in the title (guaranteed that it is the main topic of the data set);null;5;3;2;3;3;5;3;3;3;3;5;1;3;3;3;5;3;3;3;5;5;5;3;"biodiv1: I personally prefer being asked to think about categories and thus make a more structured query
biodiv2: easier, as it goes straight forward without thinking about categories";no definite opinion, would need more time for thorough testing;No;No;No;No;No;No;Yes;No;No;Yes;Yes;Yes;No;1 - 2 times in week;Biodiv 1;Biodiv 2;Biodiv 1;1.0;57.5;60.0;210
156;20;5;2;2;;;;1;3;0;;;;;5;4;3;1;2;"keywords in title or description (difficult to understand why the question was ""or"" and not ""and"")";null;5;3;2;3;3;5;3;3;3;3;5;1;3;3;3;5;3;3;3;5;5;5;3;"biodiv1: I personally prefer being asked to think about categories and thus make a more structured query
biodiv2: easier, as it goes straight forward without thinking about categories";no definite opinion, would need more time for thorough testing;No;No;No;No;No;No;Yes;No;No;Yes;Yes;Yes;No;1 - 2 times in week;Biodiv 1;Biodiv 2;Biodiv 1;1.0;57.5;60.0;180
157;20;6;2;2;;;;;1;30;;;;;5;4;3;1;1;"both keywords in title; ";null;5;3;2;3;3;5;3;3;3;3;5;1;3;3;3;5;3;3;3;5;5;5;3;"biodiv1: I personally prefer being asked to think about categories and thus make a more structured query
biodiv2: easier, as it goes straight forward without thinking about categories";no definite opinion, would need more time for thorough testing;No;No;No;No;No;No;Yes;No;No;Yes;Yes;Yes;No;1 - 2 times in week;Biodiv 1;Biodiv 2;Biodiv 1;0.0;57.5;60.0;90
158;20;7;2;1;1;1;;;3;20;;;;;5;4;1;2;4;"just one dataset out of 13 (lepidoptera AND quercus) found (title self-explanatory); no highlighted keywords in the other datasets, in part quite strange hits";null;5;3;2;3;3;5;3;3;3;3;5;1;3;3;3;5;3;3;3;5;5;5;3;"biodiv1: I personally prefer being asked to think about categories and thus make a more structured query
biodiv2: easier, as it goes straight forward without thinking about categories";no definite opinion, would need more time for thorough testing;No;No;No;No;No;No;Yes;No;No;Yes;Yes;Yes;No;1 - 2 times in week;Biodiv 1;Biodiv 2;Biodiv 1;2.0;57.5;60.0;200
159;20;8;1;2;;;;;3;25;;;;;4;5;3;1;1;"According to information provided in the title; important: different aspects covered in different data sources";null;5;3;2;3;3;5;3;3;3;3;5;1;3;3;3;5;3;3;3;5;5;5;3;"biodiv1: I personally prefer being asked to think about categories and thus make a more structured query
biodiv2: easier, as it goes straight forward without thinking about categories";no definite opinion, would need more time for thorough testing;No;No;No;No;No;No;Yes;No;No;Yes;Yes;Yes;No;1 - 2 times in week;Biodiv 1;Biodiv 2;Biodiv 1;0.0;57.5;60.0;205
